district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31,rps32
五股區,土地,水碓段水碓小段22地號,227.76,,一般農業區,農牧用地,1130921,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,8749000,38413,,0,0,,RPROMLOLRHJGFBF68DA,0,0,0,無,0062
五股區,土地,水碓段水碓小段72地號,124.16,農,,,1130921,土地3建物0車位0,,,其他,,,,0,0,0,0,無,無,4776000,38466,,0,0,,RPTOMLOLRHJGFBF88DA,0,0,0,無,0063
五股區,土地,五股坑一段796-3地號,22.04,都市：其他:保護區,,,1130923,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,153318,6956,,0,0,共有人間買賣。,RPQNMLNJIIJGFBF37DA,0,0,0,無,0071
五股區,房地(土地+建物),新北市五股區四維路１１６之８號四樓,35.48,工,,,1130901,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0960525,165.58,4,2,2,有,有,19000000,114748,,0,0,陽台外推；,RPSNMLOJIIJGFBF77EA,108.18,3.9,10.71,有,
五股區,房地(土地+建物),新北市五股區成泰路三段５７７巷８０弄６７號,28.94,都市：其他:第四種保護區,,,1130919,土地2建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760921,94.4,3,2,1,有,無,2059031,21812,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTKRHJGFBF86DA,82.7,11.7,0,無,
五股區,房地(土地+建物),新北市五股區民義路一段７９之８號六樓,20.77,住,,,1130902,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970627,88.43,2,2,1,有,有,10000000,113084,,0,0,,RPWOMLRJIIJGFBF48DA,57.67,2.47,4.09,有,0088
五股區,房地(土地+建物)+車位,新北市五股區新城八路３４２號九樓,8.96,商,,,1130815,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100517,115.78,3,2,2,有,有,15100000,148113,坡道平面,30.71,2500000,陽台外推；,RPXOMLQLQHJGFBF76DA,46.93,4.46,6.03,有,0100
五股區,土地,德音段639地號,7.52,都市：其他:住宅區,,,1130829,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,909436,120936,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWTMLNLRHJGFBF96DA,0,0,0,無,0161
五股區,土地,德音段640地號,12.32,住,,,1130829,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,1490145,120953,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPUMLNLRHJGFBF98DA,0,0,0,無,0162
五股區,房地(土地+建物)+車位,新北市五股區新城八路３３２號十二樓,10.36,商,,,1130805,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100517,129.85,3,0,2,有,有,17000000,144745,坡道平面,30.71,2650000,,RPTOMLLLQHJGFBF48DA,57.14,5.08,4.7,有,0186
五股區,房地(土地+建物)+車位,新北市五股區登林路８１之３１號十二樓,15.23,住,,,1130801,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,127.72,3,2,1,有,有,11780000,107143,坡道平面,36.44,2000000,夾層；,RPSRMLPKQHJGFBF98DA,57.42,0,9.42,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路１４６號十三樓,25.12,住,,,1130810,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050616,158.56,2,2,2,有,有,18100000,114152,坡道平面,37.17,0,陽台外推；,RPPNMLMKRHJGFBF08DA,71.8,6.75,3.91,有,0209
五股區,房地(土地+建物)+車位,新北市五股區水碓路１６巷１６號六樓,15.43,住,,,1130720,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840315,110.93,2,2,2,有,有,12000000,108167,坡道平面,0,0,增建夾層、壹房,RPQNMLPKRHJGFBF48DA,60.44,1.27,9.97,有,
五股區,土地,德音段464地號,159.89,農,,,1130904,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,14500000,90687,,0,0,,RPUQMLOJRHJGFBF98DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段５７７巷８０弄９８號五樓,34.49,住,,,1130905,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080129,147.86,3,2,2,有,有,14000000,94684,坡道平面,27.96,0,,RPTOMLRJIIJGFBF18DA,70.44,3.8,9.92,有,0034
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路５７號十二樓,16.93,住,,,1130904,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,139.67,3,2,2,有,有,15380000,110117,坡道平面,35.08,0,,RPSPMLRJIIJGFBF18DA,57.29,6.43,6.85,有,0060
五股區,土地,石土地公段石土地公小段111-2地號,7.5,農,,,1130906,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,276750,36900,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLJIIJGFBF47EA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區成洲一路２３號十三樓,28.89,住,,,1130904,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040120,170.86,3,2,2,有,有,20850000,132851,坡道平面,31.23,2300000,,RPTPMLOJRHJGFBF78DA,80.92,1.91,11.56,有,0098
五股區,房地(土地+建物)+車位,新北市五股區御史路９２巷２弄１號二樓,30.07,住,,,1130909,土地1建物1車位1,二層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830321,112.69,3,2,3,有,有,11400000,101162,一樓平面,0,0,陽台外推；,RPRNMLRKRHJGFBF78DA,101.68,0,8.83,無,
五股區,房地(土地+建物),新北市五股區成泰路一段２之１５號十三樓,9.4,住,,,1130918,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931118,81.2,2,2,1,有,有,10000000,123153,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLPKIIJGFBF28DA,52.6,1.36,8.06,有,
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段１８９巷１８號之１十四樓,17.42,都市：其他:住宅區,,,1130918,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820729,157.29,3,2,2,有,有,13310000,84621,坡道平面,0,0,,RPSPMLPKIIJGFBF08DA,108.66,2.84,11.33,有,
五股區,房地(土地+建物),新北市五股區自強路３５號三樓,33.11,住,,,1130811,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780404,107.21,3,2,1,有,無,9450000,88145,,0,0,,RPXQMLRJIIJGFBF78DA,95.48,0,11.73,無,0183
五股區,房地(土地+建物)+車位,新北市五股區水碓一路５３號,141.89,都市：其他:第二種住宅區,,,1130818,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,0980611,367.2,4,3,3,有,無,39000000,106209,坡道平面,36.12,0,,RPXUMLTJIIJGFBF76DA,247.57,0,30.01,無,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段２５０號十一樓,16.37,商,,,1130820,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,158.93,3,2,2,有,有,19500000,122696,坡道平面,0,0,,RPQNMLSJIIJGFBF87DA,75.66,4.33,5.03,有,0251
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５２６號二十一樓,15.44,住,,,1130816,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,114.01,3,2,2,有,有,18750000,164459,坡道平面,23.61,0,含裝潢費；含傢俱設備費；,RPPQMLSJIIJGFBF08DA,49.6,5.39,4.22,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５１２號二十四樓,12.23,住,,,1130801,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,97.12,3,2,1,有,有,15730000,161965,坡道平面,23.61,0,,RPRQMLSJIIJGFBF28DA,39.87,2.61,5.67,有,
五股區,房地(土地+建物)+車位,新北市五股區登林路１００號六樓之十三,18.24,住,,,1130810,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120607,120.3,2,2,1,有,有,16680000,154966,坡道平面,26.86,2200000,,RPVNMLLKIIJGFBF77DA,50.52,3.19,4.2,有,
五股區,房地(土地+建物),新北市五股區登林路９８號三樓之一,14.95,住,,,1130825,土地1建物1車位0,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120607,79.67,2,2,1,有,有,12750000,160035,,0,0,,RPVNMLOKIIJGFBF08DA,42.64,2.94,3.85,有,
五股區,房地(土地+建物)+車位,新北市五股區登林路１００號九樓之十六,15.59,住,,,1130825,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120607,106.53,2,2,1,有,有,15600000,163173,坡道平面,26.86,2600000,,RPWNMLOKIIJGFBF18DA,42.64,2.94,3.85,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段１７５號,33.61,住,,,1130801,土地1建物1車位2,一層，二層,十九層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,1060721,224.49,0,0,0,無,有,30490000,141709,坡道平面,45.32,5100000,,RPXPMLOKIIJGFBF48DA,101.84,0,18.23,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路６７號十樓,22.87,住,,,1130816,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031009,141.84,3,2,2,有,有,17200000,121263,坡道平面,20.07,0,,RPPPMLPKIIJGFBF77DA,71.84,3.65,7.31,有,0319
五股區,房地(土地+建物)+車位,新北市五股區御成路１２９號六樓,19.09,住,,,1130729,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990913,140.05,3,2,2,有,有,12000000,85684,坡道平面,33.99,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPJRHJGFBF78EA,64.67,0,11.39,有,
五股區,房地(土地+建物),新北市五股區成泰路三段４６號八樓,11.4,工,,,1130726,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830204,76.08,2,1,1,有,有,6000000,78864,,0,0,,RPTNMLSJIIJGFBF28EA,58.86,2.07,4.27,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５２６號二十四樓,16.09,住,,,1130730,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,114.01,3,2,2,有,有,17500000,153495,坡道平面,23.61,0,,RPPQMLLKRHJGFBF28DA,49.6,5.39,4.22,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５０８號二十四樓,16.09,住,,,1130730,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,112.13,3,2,2,有,有,17500000,156069,坡道平面,21.73,0,,RPQQMLLKRHJGFBF38DA,49.6,5.39,4.22,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路５６號十七樓,38.98,住,,,1130728,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040925,224.94,3,2,2,有,有,29750000,132257,坡道平面,31.05,0,,RPVNMLPKIIJGFBF18DA,113.5,1.43,16.29,有,0362
五股區,房地(土地+建物),新北市五股區登林路貿商巷６弄１３號十二樓,28.48,都市：其他:住宅區,,,1130720,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910731,177.24,3,2,2,有,有,15280000,86211,,0,0,,RPQOMLQLRHJGFBF78DA,101.4,0,13.37,有,0373
五股區,土地,更寮段更寮小段420地號,165.29,,一般農業區,農牧用地,1130625,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,6750000,40837,,0,0,,RPRNMLPLOHJGFBF38DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５４６號,25.1,住,,,1130316,土地1建物1車位2,一層，二層,二十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,1120923,193.25,2,2,2,有,有,23970000,124036,坡道平面,47.22,0,,RPQQMLSJIIJGFBF18DA,79,0,16.65,有,
五股區,土地,福德段796-1地號,0.04,都市：其他:保護區,,,1131011,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,1200,0,,0,0,,RPTPMLRKIIJGFBF38DA,0,0,0,無,
五股區,土地,福德段798地號,65.87,都市：其他:保護區,,,1131011,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,1992500,30249,,0,0,,RPVPMLRKIIJGFBF58DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區水碓五路７號四樓,21.38,住,,,1131015,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070214,105.65,2,2,1,有,有,13600000,130556,坡道機械,10.35,1158000,,RPRNMLNLIIJGFBF77EA,54.38,6.83,2.58,有,
五股區,房地(土地+建物),新北市五股區西雲路４５號五樓,21.25,住,,,1131010,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800315,77.6,3,1,1,有,無,8200000,105670,,0,0,頂樓加蓋；,RPORMLNLIIJGFBF77DA,69.61,0,7.99,無,
五股區,車位,新北市五股區御成路１號二樓等,0,,,,1131021,土地0建物1車位1,,,其他,,,,25.57,0,0,0,無,有,2500000,,坡道平面,25.57,2500000,建物坐落地號：御史段460地號；僅車位交易；,RPTQMLRKIIJGFBF48DA,0,0,0,有,0054
五股區,房地(土地+建物)+車位,新北市五股區西雲路１１６之１２號八樓,15.4,住,,,1130906,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931007,119.24,2,2,1,有,有,12700000,117686,坡道平面,28.32,2000000,陽台外推；,RPPQMLPKIIJGFBF87DA,57.28,1.36,9.39,有,0072
五股區,房地(土地+建物),新北市五股區成泰路四段２２巷１０號十八樓之一,3.59,工,,,1130920,土地1建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0850611,43.54,4,2,2,有,有,2400000,55109,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRKIIJGFBF18EA,27.85,0,3.39,有,0091
五股區,房地(土地+建物),新北市五股區御史路５７號三樓,17.69,住,,,1130909,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831102,98.09,3,2,1,有,有,8500000,86655,,0,0,,RPOOMLRJIIJGFBF67DA,66.62,0,7.79,有,
五股區,房地(土地+建物),新北市五股區西雲路１６６號三樓,25.27,住,,,1130909,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770301,98.44,3,2,2,有,無,7250000,73649,,0,0,,RPUNMLMLIIJGFBF87DA,84.95,0,12.26,無,
五股區,房地(土地+建物)+車位,新北市五股區五福路１０３號八樓,9.28,都市：其他:住宅區,,,1130911,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,85.25,2,1,1,有,有,7500000,87977,坡道平面,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLIIJGFBF67DA,31.92,0.66,6.21,有,0174
五股區,房地(土地+建物),新北市五股區四維路８１巷１７號,29.64,工,,,1130919,土地2建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740606,93.44,0,0,0,無,無,11750000,125749,,0,0,其他增建；,RPSSMLPLIIJGFBF48DA,83.84,9.6,0,無,0193
五股區,房地(土地+建物)+車位,新北市五股區新城六路２５１號七樓,12.69,住,,,1130909,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,95.12,2,1,1,有,有,12000000,126156,坡道平面,28.24,0,,RPOSOLLLIIJGFBF87DA,40.73,1.87,2.55,有,0213
五股區,房地(土地+建物)+車位,新北市五股區登林路１００號七樓之十六,15.59,住,,,1130831,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120607,106.53,2,2,1,有,有,15200000,161918,坡道平面,26.86,2300000,,RPXQMLRKIIJGFBF88DA,42.64,2.94,3.85,有,
五股區,房地(土地+建物),新北市五股區成泰路一段２４１巷３４號七樓,22.37,住,,,1130823,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880806,107.02,3,2,2,有,有,12500000,116801,,0,0,其他增建；,RPOPMLNLQHJGFBF28DA,76.94,0,10.2,有,
五股區,房地(土地+建物),新北市五股區登林路７６之６號五樓,28.44,都市：其他:住宅區,,,1130805,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910731,166.34,3,2,2,有,有,15200000,91385,,0,0,,RPOQMLMLIIJGFBF57DA,91.39,0,12.49,有,
五股區,房地(土地+建物)+車位,新北市五股區六合街５１號七樓,78.08,住,,,1130820,土地3建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970814,210.08,4,1,2,有,有,11000000,52361,坡道平面,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPKIIJGFBF08DA,116.48,0,10.37,有,0323
五股區,房地(土地+建物),新北市五股區五福路６７號,18.2,住,,,1130709,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860124,109.17,3,2,1,有,有,7500000,68700,,0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPVQMLMLPHJGFBF88DA,69.76,8.64,0,有,
五股區,房地(土地+建物),新北市五股區成泰路三段５７７巷８０弄３７號四樓,28.2,住,,,1130717,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750429,94.97,3,2,1,有,無,6500000,68443,,0,0,,RPWPMLOLIIJGFBF48DA,86.29,0,8.68,無,
五股區,房地(土地+建物)+車位,新北市五股區芳洲七路４２號十三樓,13.57,住,,,1130623,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040820,97.96,2,1,1,有,有,11980000,122295,坡道平面,22.83,0,陽台外推；,RPPNMLPJQHJGFBF18DA,43.42,0,7.27,有,0415
五股區,房地(土地+建物)+車位,新北市五股區成洲七路７８號,41.33,住,,,1130321,土地1建物1車位1,一層，二層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130206,243.95,0,0,0,無,有,32500000,134124,坡道平面,22.14,2750000,含裝潢費；,RPPSMLNLMHJGFBF28DA,128.18,0,17.09,有,
五股區,土地,觀音東段360-1地號,143.82,都市：其他:保護區,,,1131101,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,2000000,13906,,0,0,,RPQNMLRJJIJGFBF97EA,0,0,0,無,
五股區,土地,觀音東段493地號,47.71,都市：其他:保護區,,,1131019,土地3建物0車位0,,,其他,,,,0,0,0,0,無,無,865800,18147,,0,0,含土地增值稅或其他稅費1575元；,RPQNMLTLIIJGFBF28EA,0,0,0,無,
五股區,房地(土地+建物),新北市五股區水碓路１６巷６１號九樓,6.29,,,,1131017,土地2建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860129,44,1,1,1,有,有,3150000,71591,,0,0,,RPRPMLRKIIJGFBF18DA,23.79,0,4.4,有,
五股區,土地,德音段641地號,4.51,住,,,1131004,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,545347,120920,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLKMIIJGFBF77DA,0,0,0,無,0076
五股區,土地,五股坑二段934-1地號,216.24,都市：其他:保護區,,,1131026,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,6600000,30522,,0,0,,RPPNMLRLIIJGFBF87DA,0,0,0,無,
五股區,土地,御史段373-2地號,2212.84,都市：其他:保護區,,,1131011,土地3建物0車位0,,,其他,,,,0,0,0,0,無,無,3450000,1559,,0,0,本買賣標的係保護區，故申請農業使用證明。,RPSNMLRKIIJGFBF08DA,0,0,0,無,
五股區,房地(土地+建物),新北市五股區御成路１０８號五樓,25.27,住,,,1130928,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831102,144.4,4,2,2,有,有,12600000,87258,,0,0,陽台外推；,RPTOMLSJIIJGFBF28DA,103.13,0,12.68,有,0261
五股區,房地(土地+建物),新北市五股區西雲路８２巷１０號二樓,22.47,住,,,1130928,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730106,70.11,3,2,1,有,無,7800000,111254,,0,0,陽台外推；其他增建；,RPSTMLSLIIJGFBF88DA,61.68,0,8.43,無,
五股區,土地,福德段1021地號,354.55,都市：其他:保護區,,,1130912,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,2500000,7051,,0,0,,RPUQMLRJIIJGFBF48DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路７９號十二樓,19.6,住,,,1130916,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031009,123.68,3,2,1,有,有,15450000,127896,坡道平面,20.08,2200000,,RPSSMLSLIIJGFBF78DA,58.86,5.69,5.9,有,0294
五股區,房地(土地+建物),新北市五股區成泰路一段７巷１５弄２１號三樓,16.45,住,,,1130908,土地2建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,102.83,3,2,2,有,有,13070000,127103,,0,0,前後陽台加窗,RPSPMLTLIIJGFBF58DA,80.11,2.97,9.02,有,0320
五股區,房地(土地+建物)+車位,新北市五股區新五路三段２２６號,28.43,商,,,1130902,土地1建物1車位1,一層，二層，三層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1060104,269.09,0,0,0,無,有,37000000,137500,坡道平面,0,0,,RPQNMLLJJIJGFBF37EA,139.8,0,16.33,有,
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段１８９巷４８號四樓,21.41,住,,,1130901,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081014,109.36,2,2,1,有,有,12700000,116130,坡道平面,21.52,0,陽台外推；其他增建；,RPVQMLTLIIJGFBF98DA,45.93,9.13,3.8,有,0335
五股區,房地(土地+建物),新北市五股區成泰路三段１９３巷６號四樓,32.79,住,,,1130925,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760912,107,3,1,2,有,無,8000000,74766,,0,0,陽台外推；,RPWNMLPJJIJGFBF28DA,99.3,0,7.7,無,0350
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路６５號八樓,23.68,住,,,1130915,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031009,145.84,3,2,2,有,有,17200000,118470,坡道平面,20.07,2300000,陽台外推；,RPPOMLNLIIJGFBF57DA,72.43,4.97,8.11,有,0376
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５２８號七樓,10.94,住,,,1130901,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,83.43,2,1,1,有,有,13000000,155819,坡道平面,23.6,0,,RPVPMLLJJIJGFBF97DA,31.58,2.68,4.92,有,0378
五股區,房地(土地+建物),新北市五股區水碓路１６巷３５號五樓,5.67,,,,1130831,土地2建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860129,35.99,1,1,1,有,有,3600000,100028,,0,0,,RPXOMLSKRHJGFBF96DA,19.49,0,3.99,有,0395
五股區,房地(土地+建物),新北市五股區芳洲路５３號五樓,15.92,住,,,1130820,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040824,72.85,1,1,1,有,有,9900000,135896,,0,0,,RPQRMLTJIIJGFBF38DA,40.75,4.21,2.98,有,0408
五股區,土地,五股坑一段1135地號,1086.39,都市：其他:保護區,,,1130808,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,8000000,7364,,0,0,,RPPQMLKMIIJGFBF57DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區成洲五路５０號三樓,21.02,住,,,1130825,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061024,128.87,2,2,1,有,有,15080000,137240,坡道平面,35.02,2200000,,RPOPMLOKIIJGFBF57DA,55.96,3.39,4.47,有,0418
五股區,房地(土地+建物),新北市五股區五福路５２巷１８號二樓,25.05,住,,,1130828,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730309,79.36,3,2,1,有,無,7070000,89088,,0,0,陽台外推；其他增建；,RPTNMLPKIIJGFBF97DA,68.24,0,11.12,無,
五股區,房地(土地+建物),新北市五股區成泰路四段１８號八樓,8.61,工,,,1130714,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0850611,64.04,1,1,1,有,有,6300000,98376,,0,0,陽台外推；夾層；其他增建；,RPSNMLNLIIJGFBF77DA,41.29,0,4.26,有,
五股區,房地(土地+建物),新北市五股區五福路３２巷１號四樓,20.3,住,,,1130708,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701023,90.74,3,2,1,有,無,6500000,71633,,0,0,後陽台外推陽台外推；,RPUOMLQLQHJGFBF09DA,73.88,0,16.86,無,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２８號四樓,17.23,商,,,1130706,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,162.25,3,2,2,有,有,17900000,110324,坡道平面,0,2500000,其他:有約定專用露臺其他增建；,RPPOMLOLIIJGFBF67DA,78.39,3.32,6.67,有,0462
五股區,房地(土地+建物),新北市五股區成泰路二段９１巷１７號十七樓之二,6.96,商,,,1130729,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850703,100.55,3,2,2,有,有,13200000,131278,,0,0,陽台外推；,RPVRMLQKRHJGFBF86DA,66.56,3.12,12.9,有,0464
五股區,房地(土地+建物)+車位,新北市五股區新五路三段２１８號十樓,15.99,商,,,1130608,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060915,147.25,2,2,1,有,有,16180000,136351,升降平面,42.52,1900000,,RPTNMLTLIIJGFBF48DA,56.39,7.39,4.46,有,0479
五股區,房地(土地+建物)+車位,新北市五股區成洲七路８０號,41.9,住,,,1130223,土地1建物1車位1,一層，二層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130206,254,0,0,0,無,有,34000000,138883,坡道平面,28.99,2750000,含裝潢費；,RPTQMLNLIIJGFBF18DA,130.16,0,17.25,有,
